
D	82	7	4.159795	4.159795000000001	[2, 5, 1]	[2, 5, 1]
D	83	3	5.612399999999999	5.612399999999999	[2, 0, 1]	[2, 0, 1]
D	84	2	6.7305	6.7305	[1, 0]	[1, 0]
D	85	28	4.274635000000001	4.274635000000001	[10, 12, 25]	[10, 12, 25]
D	86	4	4.32002	4.320020000000001	[0, 2, 3]	[0, 2, 3]
D	87	19	4.139635	4.139635000000001	[14, 4, 18]	[14, 4, 18]
D	88	7	4.658284999999999	4.658284999999999	[2, 6, 0]	[2, 6, 0]
D	89	10	4.65950592	4.694212900000001	[2, 1, 5]	[2, 8, 1]
D	90	1	8.796	8.796	[0]	[0]
D	91	14	4.57882	4.578860000000001	[1, 3, 4]	[1, 3, 2]
D	92	140	4.00874	4.00874	[86, 87, 75]	[86, 87, 75]
D	93	21	4.181237899999999	4.181237899999999	[1, 5, 4]	[1, 5, 4]
D	94	219	3.994915	4.0316134749999994	[62, 86, 96]	[57, 62, 86]
D	95	1	9.382	9.382	[0]	[0]
D	96	3	4.640565649999999	4.640565649999999	[2, 1, 0]	[2, 1, 0]
D	97	12	4.3043700000000005	4.304370000000001	[4, 11, 6]	[4, 11, 6]
D	98	5	4.05947	4.05947	[2, 3, 1]	[2, 3, 1]
D	99	254	3.994915	3.994915	[60, 61, 116]	[60, 61, 116]
D	100	4	4.346019999999999	4.346019999999999	[0, 1, 3]	[0, 1, 3]
E	1	3	18.306225008307997	18.62389557249	[0, 1, 2]	[2, 0, 1]
E	2	1	22.31036	22.31036	[0]	[0]
E	3	1	23.195132	23.195132	[0]	[0]
E	4	4	13.716870719976	13.716870719976	[2, 3, 1]	[2, 3, 1]
E	5	5	12.067226749072482	18.95889509349696	[0, 4, 3]	[1, 4, 2]
E	6	10	15.674492381124802	18.89478031898112	[8, 2, 9]	[4, 8, 1]
E	7	2	22.340471275200002	22.340471275200002	[0, 1]	[0, 1]
E	8	38	6.66554112434448	18.968784872704	[23, 37, 16]	[1, 4, 8]
E	9	4	15.204594704396799	19.3260296433248	[3, 0, 2]	[0, 2, 1]
E	10	1	23.866996	23.866996	[0]	[0]
E	11	1	21.854703999999998	21.854703999999998	[0]	[0]
E	12	2	21.708630062400005	21.708630062400005	[1, 0]	[1, 0]
E	13	1	24.554496	24.554496	[0]	[0]
E	14	1	22.437996000000002	22.437996000000002	[0]	[0]
E	15	9	16.804051015904	20.43150774277504	[7, 4, 8]	[2, 0, 6]
E	16	2	21.3650708432	21.4880157216	[1, 0]	[0, 1]
E	17	3	21.724355589857282	21.81182973625728	[2, 0, 1]	[0, 2, 1]
E	18	7	11.97506865199545	19.237585670704718	[4, 1, 5]	[1, 2, 3]
E	19	9	7.827716215846079	11.621307321245762	[2, 1, 5]	[0, 2, 6]
E	20	4	14.8607618779156	15.810634305262742	[2, 3, 1]	[3, 0, 2]
E	21	1	18.71423	18.71423	[0]	[0]
E	22	1	22.829902	22.829902	[0]	[0]
E	23	2	22.3012099456	22.3012099456	[1, 0]	[1, 0]
E	24	8	9.76726769981	13.62337745813056	[5, 6, 2]	[3, 5, 1]
E	25	2	12.433864015200001	12.433864015200001	[1, 0]	[1, 0]
E	26	1	24.635658	24.635658	[0]	[0]
E	27	1	22.541655000000002	22.541655000000002	[0]	[0]
E	28	1	22.254669999999997	22.254669999999997	[0]	[0]
E	29	1	22.35672	22.35672	[0]	[0]
E	30	5	10.475854882016801	19.1205949504688	[4, 0, 2]	[0, 3, 1]
E	31	1	24.470212000000004	24.470212000000004	[0]	[0]
E	32	11	13.42150807416608	16.674061498712	[8, 9, 7]	[6, 0, 8]
E	33	1	23.002888	23.002888	[0]	[0]
E	34	22	7.835600391158399	14.08263743812256	[17, 3, 19]	[0, 2, 16]
E	35	16	7.28521566219976	14.920624812979998	[6, 12, 2]	[0, 10, 15]
E	36	2	22.001968748799996	22.001968748799996	[0, 1]	[0, 1]
E	37	1	24.138234999999998	24.138234999999998	[0]	[0]
E	38	1	23.23963	23.23963	[0]	[0]
E	39	6	13.2838797878638	20.304405902084163	[2, 5, 4]	[4, 3, 0]
E	40	1	23.008495999999997	23.008495999999997	[0]	[0]
E	41	21	7.9325049622206	9.948237235686	[3, 7, 19]	[7, 17, 0]
E	42	14	9.578202561377282	19.52596224297654	[0, 12, 10]	[3, 1, 13]
E	43	1	17.132804	17.132804	[0]	[0]
E	44	3	15.7015728782252	16.110948828034	[0, 1, 2]	[2, 0, 1]
E	45	1	22.438981000000002	22.438981000000002	[0]	[0]
E	46	1	22.174184	22.174184	[0]	[0]
E	47	19	9.725799850680001	15.355689460112	[6, 5, 18]	[14, 5, 7]
E	48	1	24.429496	24.429496	[0]	[0]
E	49	1	23.128736	23.128736	[0]	[0]
E	50	1	16.90804	16.90804	[0]	[0]
E	51	1	21.254360000000002	21.254360000000002	[0]	[0]
E	52	18	9.503471188676002	14.5183087281984	[1, 10, 11]	[13, 10, 7]
E	53	14	9.9663129708688	20.84710301584512	[12, 4, 5]	[6, 1, 3]
E	54	1	23.793616	23.793616	[0]	[0]
E	55	7	11.354850500844	20.021573307475197	[0, 3, 1]	[4, 6, 1]
E	56	2	19.1691790569	19.3494631485	[0, 1]	[1, 0]
E	57	1	24.470212000000004	24.470212000000004	[0]	[0]
E	58	1	24.164907	24.164907	[0]	[0]
E	59	10	13.027163943573601	16.59053218391484	[5, 1, 9]	[5, 1, 2]
E	60	3	18.975465755559682	19.309853234759682	[0, 1, 2]	[1, 0, 2]
E	61	2	20.78635021	20.78635021	[1, 0]	[1, 0]
E	62	2	19.4069453732	19.457535108000002	[0, 1]	[1, 0]
E	63	1	16.857276	16.857276	[0]	[0]
E	64	2	23.0558622192	23.066180056000004	[1, 0]	[0, 1]
E	65	1	11.834344	11.834344	[0]	[0]
E	66	1	23.573752	23.573752	[0]	[0]
E	67	13	8.5669428030272	21.11022070173368	[5, 8, 9]	[1, 3, 2]
E	68	3	14.161553485785998	14.161553485785998	[0, 2, 1]	[0, 2, 1]
E	69	1	24.510658	24.510658	[0]	[0]
E	70	11	8.44289773428375	16.6921328125964	[3, 1, 4]	[8, 0, 1]
E	71	35	6.50576502520688	17.39653827494272	[23, 31, 25]	[4, 3, 7]
E	72	34	6.5227307591184	11.3965816053696	[7, 9, 29]	[18, 2, 25]
E	73	32	6.19159738797056	13.56244015520046	[19, 22, 7]	[24, 11, 10]
E	74	1	23.385376	23.385376	[0]	[0]
E	75	1	23.088307	23.088307	[0]	[0]
E	76	1	22.332632	22.332632	[0]	[0]
E	77	1	22.379669999999997	22.379669999999997	[0]	[0]
E	78	12	7.5044817218387205	11.558462210167999	[4, 1, 7]	[11, 3, 4]
E	79	31	5.936469801567521	10.897541863969998	[19, 30, 27]	[4, 19, 17]
E	80	35	5.567153088618079	8.92406745160584	[18, 19, 16]	[9, 16, 18]
E	81	22	6.64001663710688	17.12523979180528	[17, 4, 18]	[10, 1, 15]
E	82	2	22.2283935192	22.2283935192	[1, 0]	[1, 0]
E	83	3	11.667032249155842	14.667195371449601	[1, 2, 0]	[0, 2, 1]
E	84	1	23.657712000000004	23.657712000000004	[0]	[0]
E	85	20	5.5153807543184	6.329031302155521	[9, 2, 11]	[9, 2, 18]
E	86	4	17.482423063527996	19.79521266167424	[0, 2, 3]	[0, 1, 3]
E	87	15	8.3748574303824	17.75071736813984	[8, 11, 12]	[14, 3, 6]
E	88	2	17.620522294	17.620522294	[0, 1]	[0, 1]
E	89	13	11.481269550232	16.167622738294	[4, 9, 10]	[4, 7, 3]
E	90	36	6.68421162660688	18.398946801939278	[21, 2, 35]	[25, 13, 10]
E	91	1	20.530859	20.530859	[0]	[0]
E	92	24	7.6446085298028	14.6228307356724	[13, 14, 11]	[13, 4, 23]
E	93	1	24.950734999999998	24.950734999999998	[0]	[0]
E	94	2	19.82696074	19.9717336375	[0, 1]	[1, 0]
E	95	1	20.429356000000002	20.429356000000002	[0]	[0]
E	96	3	13.7333984998976	14.5965907183488	[0, 1, 2]	[2, 0, 1]
E	97	1	14.163222999999999	14.163222999999999	[0]	[0]
E	98	23	5.985119222352	8.7949505039008	[4, 12, 1]	[18, 0, 4]
E	99	1	22.432108	22.432108	[0]	[0]
E	100	1	23.766807999999997	23.766807999999997	[0]	[0]
